s.no,latitude,longitude,amenities
2096,33.6047,-112.2456,"Parking,Pool"
2097,47.0012,-120.5424,
2098,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2099,38.9259,-94.6916,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
2100,45.5509,-94.1725,
2101,38.8488,-77.3296,Parking
2102,33.1598,-96.8097,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
2103,30.3054,-97.7497,
2104,34.1881,-118.3905,
2105,42.5014,-71.069,
2106,32.8261,-96.7472,Parking
2107,28.9673,-98.4878,
2108,40.1145,-88.2723,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2109,43.5329,-96.7265,
2110,38.9329,-94.7538,
2111,32.7809,-96.8035,
2112,32.5183,-93.6905,
2113,43.0531,-87.9659,"Dishwasher,Parking,Refrigerator"
2114,39.1649,-76.7156,
2115,45.6558,-122.5888,
2116,40.4448,-79.9725,
2117,29.7714,-95.4343,"Parking,Pool"
2118,39.3191,-76.6126,
2119,40.9805,-73.7232,
2120,43.1857,-70.9136,
2121,39.9194,-75.4205,
2122,38.0335,-84.4573,
2123,33.5178,-112.0848,"Dishwasher,Parking,Patio/Deck"
2124,40.0054,-75.1415,
2125,38.9118,-77.0132,
2126,32.8212,-96.7853,
2127,42.3882,-83.1122,
2128,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2129,41.0405,-83.6441,"Clubhouse,Gym,Pool"
2130,47.6829,-122.1209,"Parking,Storage"
2131,37.9682,-122.0091,"Dishwasher,Parking,Pool,Refrigerator"
2132,32.8113,-79.9947,"Parking,Pool"
2133,47.3907,-122.2626,
2134,47.3907,-122.2626,
2135,47.3907,-122.2626,
2136,47.3907,-122.2626,
2137,29.4624,-98.5253,Dishwasher
2138,37.5444,-121.982,
2139,40.7247,-73.9545,
2140,37.7599,-122.4379,
2141,33.6954,-118.0013,
2142,34.0231,-118.4811,
2143,34.0372,-118.2972,
2144,37.8726,-122.2707,
2145,33.8363,-118.333,
2146,34.0372,-118.2972,
2147,34.0372,-118.2972,
2148,41.8625,-87.6825,
2149,33.9531,-118.3454,Refrigerator
2150,45.5091,-122.6449,
2151,38.8863,-77.0977,
2152,30.4415,-91.1012,
2153,40.5437,-74.66,
2154,32.7876,-117.1265,
2155,41.8625,-87.6825,
2156,28.0076,-82.4792,"Parking,Refrigerator"
2157,33.8569,-118.0019,
2158,33.8323,-117.9079,
2159,33.941,-117.9544,
2160,33.843,-118.0073,"Parking,Storage"
2161,39.2081,-76.661,"Gym,Pool"
2162,33.8323,-117.9079,
2163,33.8323,-117.9079,
2164,44.9235,-93.4704,"Dishwasher,Parking,Pool"
2165,40.4969,-86.9659,"Parking,Refrigerator"
2166,36.8532,-76.2902,
2167,45.5223,-122.9416,
2168,29.7714,-95.4343,"Parking,Pool"
2169,30.6505,-97.6809,
2170,32.8212,-96.7853,Parking
2171,38.9606,-76.9182,
2172,38.9606,-76.9182,
2173,41.7773,-72.5249,"Gym,Pool"
2174,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2175,40.5059,-80.1869,
2176,30.6505,-97.6809,
2177,29.7714,-95.4343,
2178,33.7848,-84.3922,
2179,46.8608,-96.8096,
2180,39.8163,-98.5576,
2181,44.9368,-93.3605,
2182,39.8163,-98.5576,
2183,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2184,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2185,45.0684,-93.3317,
2186,43.0531,-87.9659,"Dishwasher,Patio/Deck,Refrigerator"
2187,41.7566,-72.689,
2188,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2189,45.5638,-93.2282,"Dishwasher,Parking,Refrigerator"
2190,40.4969,-86.9659,"Dishwasher,Parking,Patio/Deck,Refrigerator"
2191,39.9974,-82.9829,Parking
2192,42.5067,-83.1545,
2193,39.0744,-108.5228,
2194,32.7416,-96.2822,
2195,36.8328,-76.3529,
2196,39.0744,-94.5521,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2197,35.2016,-80.8124,
2198,43.0531,-87.9659,
2199,42.7445,-83.4085,"Dishwasher,Internet Access,Parking,Refrigerator"
2200,42.4053,-92.6875,"Parking,Refrigerator"
2201,36.5311,-82.5209,
2202,34.0505,-81.0098,
2203,42.4869,-92.3426,"Cable or Satellite,Internet Access,Parking,Refrigerator"
2204,42.6465,-83.2861,
2205,40.2351,-75.6408,Refrigerator
2206,36.5311,-82.5209,
2207,42.0259,-93.6516,
2208,38.9885,-84.6468,
2209,41.6572,-83.5295,
2210,42.2418,-84.3984,"Dishwasher,Parking,Pool,Refrigerator"
2211,47.9179,-97.0658,
2212,35.2399,-97.4552,
2213,38.0477,-97.3476,
2214,39.0744,-94.5521,"Parking,Refrigerator"
2215,33.9855,-118.4532,"Gym,Pool"
2216,29.7714,-95.4343,
2217,38.8862,-104.7389,
2218,29.4624,-98.5253,
2219,32.4418,-99.7494,
2220,38.9259,-94.6916,
2221,40.722,-74.0644,
2222,40.3663,-74.6688,Parking
2223,40.3663,-74.6688,Parking
2224,39.145,-77.1376,"Gym,Parking,Pool"
2225,29.7714,-95.4343,"Parking,Pool"
2226,32.8212,-96.7853,
2227,32.8212,-96.7853,
2228,47.3765,-122.0994,"Dishwasher,Parking,Patio/Deck,Refrigerator"
2229,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2230,29.4624,-98.5253,Dishwasher
2231,44.1812,-88.4881,"Dishwasher,Patio/Deck,Refrigerator"
2232,37.7904,-122.2151,
2233,32.8212,-96.7853,"Parking,Pool"
2234,30.7084,-96.347,
2235,32.8212,-96.7853,
2236,33.7767,-117.9537,
2237,44.9405,-93.1027,
2238,39.4276,-76.7727,"Parking,Pool"
2239,30.3054,-97.7497,
2240,29.7714,-95.4343,"Parking,Pool"
2241,40.4841,-74.4526,
2242,41.8625,-87.6825,Parking
2243,38.9414,-76.9292,Parking
2244,38.9414,-76.9292,Parking
2245,33.56,-101.8904,
2246,38.9146,-94.6318,
2247,38.9118,-77.0132,
2248,42.2711,-83.745,Parking
2249,47.3851,-122.1882,Patio/Deck
2250,39.9288,-104.9456,
2251,29.4624,-98.5253,Dishwasher
2252,29.7714,-95.4343,
2253,36.137,-86.783,"Dishwasher,Parking,Pool,Refrigerator"
2254,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2255,40.6277,-74.4334,Refrigerator
2256,34.0072,-84.0034,"Parking,Storage"
2257,38.2867,-77.5015,
2258,29.5677,-95.521,Dishwasher
2259,31.3059,-94.7684,
2260,40.7236,-74.3006,
2261,31.8666,-102.3901,"Dishwasher,Parking,Pool"
2262,44.5072,-73.2452,
2263,41.8625,-87.6825,Dishwasher
2264,30.4006,-95.6106,
2265,40.1145,-88.2723,"Dishwasher,Patio/Deck"
2266,35.9276,-79.0406,"Gym,Parking,Pool,Storage"
2267,46.599,-120.5572,
2268,40.3613,-86.9005,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2269,30.3054,-97.7497,
2270,47.75,-122.24,Parking
2271,43.1096,-88.3501,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2272,38.8571,-77.0609,
2273,32.8212,-96.7853,
2274,42.2689,-88.061,
2275,33.7848,-84.3922,"Parking,Pool"
2276,39.9156,-105.0876,
2277,47.616,-122.3275,
2278,43.4299,-96.6968,
2279,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
2280,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
2281,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
2282,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
2283,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
2284,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
2285,29.8224,-95.5405,Patio/Deck
2286,43.0531,-87.9659,"Dishwasher,Parking,Refrigerator"
2287,40.8342,-73.9735,"Gym,Parking,Pool"
2288,36.137,-86.783,
2289,40.3613,-86.9005,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2290,43.7815,-88.4411,"Dishwasher,Parking,Refrigerator"
2291,44.9405,-93.1027,
2292,30.5118,-97.6873,"Dishwasher,Parking,Pool"
2293,40.722,-74.0644,
2294,30.5118,-97.6873,
2295,43.4614,-88.8407,
2296,43.5106,-96.7532,
2297,37.7599,-122.4379,
2298,37.7599,-122.4379,Refrigerator
2299,32.9333,-96.7835,"Gym,Pool"
2300,29.4624,-98.5253,Dishwasher
2301,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2302,39.8163,-98.5576,
2303,39.0521,-77.119,"Gym,Parking,Pool,Storage"
2304,39.1474,-77.2032,Dishwasher
2305,39.204,-76.8558,
2306,34.1216,-84.515,Patio/Deck
2307,43.0592,-71.5794,
2308,40.2206,-74.7174,
2309,40.7061,-111.9048,
2310,36.2342,-115.144,"Parking,Refrigerator"
2311,35.9709,-80.0068,"Parking,Storage"
2312,36.0909,-79.9272,"Parking,Storage"
2313,36.0953,-80.3243,
2314,42.7435,-84.7427,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2315,40.8511,-74.7078,"Parking,Patio/Deck,Storage"
2316,32.8255,-97.1039,"Parking,Pool"
2317,38.9348,-77.059,
2318,38.9348,-77.059,
2319,38.9348,-77.059,
2320,29.4624,-98.5253,Dishwasher
2321,44.8144,-93.1655,
2322,43.0801,-88.2546,
2323,32.833,-83.6723,
2324,39.05,-84.3439,
2325,32.6692,-96.8751,Parking
2326,43.0591,-87.8847,
2327,30.5104,-97.9027,"Dishwasher,Parking,Pool"
2328,33.5178,-112.0848,
2329,33.0869,-96.7971,"Parking,Pool"
2330,27.7332,-97.4058,
2331,37.4356,-122.134,
2332,40.8206,-74.2133,
2333,40.6077,-74.2824,
2334,33.8618,-117.5596,"Parking,Pool"
2335,40.4448,-79.9725,
2336,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
2337,35.2418,-81.0401,
2338,44.9368,-93.3605,
2339,30.3054,-97.7497,"Parking,Pool"
2340,29.4624,-98.5253,Dishwasher
2341,40.7061,-111.9048,
2342,44.9855,-93.3023,
2343,39.9974,-82.9829,Parking
2344,39.9872,-83.0439,
2345,41.2562,-96.0404,
2346,30.3054,-97.7497,
2347,32.8261,-96.7472,Parking
2348,29.4624,-98.5253,
2349,45.528,-122.3979,
2350,48.2469,-101.3017,
2351,32.7876,-117.1265,"Dishwasher,Refrigerator"
2352,29.4624,-98.5253,Dishwasher
2353,39.8895,-104.9641,"Dishwasher,Parking,Refrigerator"
2354,43.5329,-96.7265,
2355,29.4624,-98.5253,Dishwasher
2356,40.862,-74.4061,Parking
2357,40.862,-74.4061,Parking
2358,36.137,-86.783,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
2359,43.1091,-87.8962,
2360,38.9554,-77.386,"Dishwasher,Parking,Pool,Refrigerator"
2361,30.3054,-97.7497,
2362,37.7599,-122.4379,
2363,35.9393,-86.8716,"Dishwasher,Parking,Pool,Refrigerator"
2364,32.7876,-117.1265,
2365,33.1463,-117.1694,
2366,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2367,42.9338,-70.8233,
2368,47.9338,-122.2052,
2369,45.5509,-94.1725,"Dishwasher,Fireplace,Refrigerator"
2370,42.5067,-83.1545,
2371,33.7848,-84.3922,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
2372,42.6101,-82.836,
2373,43.5329,-96.7265,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2374,42.0259,-93.6516,
2375,42.0259,-93.6516,
2376,41.5978,-81.4642,Parking
2377,40.7602,-95.3688,
2378,31.8666,-102.3901,Parking
2379,40.8876,-74.0499,
2380,32.8212,-96.7853,
2381,35.1038,-106.611,
2382,30.3054,-97.7497,
2383,46.8296,-100.8908,
2384,37.28,-121.9559,
2385,38.6857,-121.1532,Parking
2386,42.9497,-85.6417,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2387,39.1535,-84.4264,Parking
2388,39.1535,-84.4264,Parking
2389,39.1535,-84.4264,Parking
2390,32.91,-97.5572,"Gym,Parking,Pool"
2391,32.91,-97.5572,"Gym,Parking,Pool"
2392,32.91,-97.5572,"Gym,Parking,Pool"
2393,32.91,-97.5572,"Gym,Parking,Pool"
2394,32.91,-97.5572,"Gym,Parking,Pool"
2395,39.8163,-98.5576,
2396,39.0203,-94.6535,
2397,38.9259,-94.6916,
2398,39.2081,-76.661,"Gym,Pool"
2399,41.9526,-87.9486,
2400,39.0614,-76.8511,Parking
2401,29.4624,-98.5253,Dishwasher
2402,41.5657,-93.7305,
2403,39.7953,-86.1387,
2404,34.0806,-118.4029,
2405,40.722,-74.0644,
2406,40.4841,-74.4526,
2407,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2408,43.0531,-87.9659,
2409,28.2966,-81.6162,"Parking,Storage"
2410,30.3054,-97.7497,
2411,34.7264,-92.348,
2412,33.5783,-111.8902,
2413,29.4624,-98.5253,Dishwasher
2414,34.2299,-119.0097,
2415,29.7714,-95.4343,
2416,39.8874,-84.2035,
2417,25.8275,-80.1842,
2418,39.8057,-74.9979,Parking
2419,30.1824,-96.9336,
2420,32.8212,-96.7853,
2421,47.616,-122.3275,
2422,44.8893,-93.1153,
2423,41.5073,-81.6046,"Parking,Storage"
2424,47.616,-122.3275,
2425,44.8428,-93.0489,
2426,39.1775,-77.1944,Patio/Deck
2427,39.0744,-94.5521,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2428,39.8057,-74.9979,
2429,37.9488,-91.7628,
2430,47.6794,-117.4018,
2431,39.0744,-94.5521,"Dishwasher,Parking,Patio/Deck"
2432,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2433,35.471,-97.5299,"Parking,Pool"
2434,32.9661,-96.7988,"Parking,Pool"
2435,32.9661,-96.7988,"Parking,Pool"
2436,39.905,-74.9965,"Parking,Storage"
2437,30.3054,-97.7497,"Clubhouse,Gym,Pool"
2438,40.3613,-86.9005,
2439,40.3613,-86.9005,
2440,42.3149,-85.1757,
2441,38.8842,-94.5213,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
2442,34.1072,-118.3291,
2443,32.8302,-96.7724,
2444,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2445,29.4624,-98.5253,
2446,40.4448,-79.9725,
2447,47.616,-122.3275,
2448,32.8212,-96.7853,
2449,39.1627,-76.6354,Patio/Deck
2450,29.4624,-98.5253,Dishwasher
2451,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2452,29.4624,-98.5253,Dishwasher
2453,40.8488,-73.9736,
2454,34.0007,-84.4665,
2455,34.0007,-84.4665,
2456,35.6217,-97.4702,"Gym,Parking,Pool"
2457,35.6217,-97.4702,"Gym,Parking,Pool"
2458,35.6217,-97.4702,"Gym,Parking,Pool"
2459,38.4498,-122.7129,
2460,36.137,-86.783,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
2461,36.1036,-80.2159,
2462,32.8212,-96.7853,
2463,32.7876,-117.1265,
2464,34.0372,-118.2972,
2465,37.7904,-122.2151,
2466,39.8163,-98.5576,
2467,41.0155,-73.6756,
2468,37.3108,-121.8645,"Parking,Refrigerator"
2469,32.8113,-79.9947,
2470,32.7876,-117.1265,
2471,44.9855,-93.3023,
2472,39.8163,-98.5576,
2473,34.1656,-118.3916,
2474,34.1656,-118.3916,
2475,32.7876,-117.1265,
2476,47.6146,-122.1684,"Parking,Pool"
2477,47.616,-122.3275,"Dishwasher,Refrigerator"
2478,33.9531,-118.3454,"Parking,Refrigerator"
2479,45.5091,-122.6449,
2480,34.1677,-118.6141,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
2481,40.0054,-75.1415,
2482,40.0264,-75.3344,
2483,42.2919,-71.4269,
2484,40.0054,-75.1415,
2485,33.7848,-84.3922,
2486,32.7685,-117.0046,
2487,40.6623,-74.2087,
2488,41.8625,-87.6825,Patio/Deck
2489,47.75,-122.24,
2490,39.3191,-76.6126,
2491,40.1512,-74.0394,
2492,43.0724,-89.4003,"Dishwasher,Patio/Deck"
2493,33.9604,-118.0289,Parking
2494,41.8625,-87.6825,Dishwasher
2495,38.9633,-76.9375,
2496,40.7061,-111.9048,
2497,33.7848,-84.3922,
2498,40.0054,-75.1415,
2499,35.774,-78.6328,
2500,44.9855,-93.3023,
2501,33.7416,-84.2614,
2502,42.7896,-73.9854,
2503,30.3054,-97.7497,
2504,44.9405,-93.1027,
2505,33.5178,-112.0848,
2506,27.3216,-82.4763,
2507,39.1268,-76.5127,
2508,41.8625,-87.6825,
2509,45.5091,-122.6449,
2510,39.6894,-105.1119,
2511,47.0181,-122.886,
2512,41.5539,-87.6709,
2513,43.7012,-85.4657,
2514,61.1723,-149.8414,Dishwasher
2515,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2516,35.823,-78.6438,"Dishwasher,Refrigerator"
2517,41.3498,-72.1062,"Gym,Parking,Pool,Storage"
2518,39.1103,-94.702,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2519,41.3534,-72.0368,
2520,38.8098,-89.9522,
2521,30.3054,-97.7497,"Dishwasher,Parking,Pool,Refrigerator"
2522,39.0744,-94.5521,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2523,41.4983,-81.6437,Parking
2524,32.6692,-96.8751,Parking
2525,41.2562,-96.0404,
2526,41.2562,-96.0404,
2527,41.2562,-96.0404,
2528,32.0245,-81.1067,"Dishwasher,Parking,Pool,Refrigerator"
2529,39.0744,-94.5521,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2530,41.3995,-82.3634,
2531,42.3729,-87.8624,Refrigerator
2532,35.471,-97.5299,
2533,29.4624,-98.5253,
2534,42.0259,-93.6516,
2535,41.2562,-96.0404,
2536,34.7754,-84.9497,
2537,38.9401,-92.3167,
2538,42.0259,-93.6516,
2539,42.0332,-97.4236,
2540,48.2469,-101.3017,
2541,30.7084,-96.347,"Dishwasher,Parking,Refrigerator"
2542,48.2469,-101.3017,
2543,48.2469,-101.3017,
2544,32.9158,-96.8961,
2545,42.7449,-83.0073,
2546,36.7944,-89.9608,
2547,41.6475,-93.4713,"Dishwasher,Garbage Disposal,Refrigerator"
2548,35.5017,-96.8974,Refrigerator
2549,32.8212,-96.7853,
2550,33.2181,-117.3166,
2551,39.736,-104.9819,Parking
2552,30.3054,-97.7497,"Clubhouse,Gym,Pool"
2553,30.5118,-97.6873,
2554,30.4973,-97.8276,
2555,29.7714,-95.4343,
2556,48.2469,-101.3017,
2557,43.0724,-89.4003,
2558,38.6274,-90.304,
2559,32.8212,-96.7853,
2560,40.3613,-86.9005,
2561,35.8635,-101.9666,"Dishwasher,Garbage Disposal,Refrigerator"
2562,34.1132,-117.6615,
2563,38.6274,-90.304,
2564,38.9348,-77.059,
2565,38.9348,-77.059,
2566,30.2989,-81.6324,
2567,35.9998,-79.9305,"Parking,Patio/Deck,Storage"
2568,39.1984,-96.6052,"Dishwasher,Refrigerator"
2569,43.1029,-84.692,
2570,43.6046,-116.2475,
2571,47.6869,-122.1896,Parking
2572,34.164,-118.4984,
2573,39.3191,-76.6126,
2574,35.7751,-78.6391,"Clubhouse,Gym,Pool"
2575,39.022,-94.4645,Refrigerator
2576,35.1872,-101.8587,
2577,40.1145,-88.2723,"Dishwasher,Patio/Deck"
2578,37.7599,-122.4379,
2579,34.1542,-118.4447,
2580,39.4051,-84.5097,"Parking,Patio/Deck,Storage"
2581,30.3054,-97.7497,
2582,33.945,-117.4074,
2583,47.5988,-122.1507,
2584,38.942,-76.9632,Parking
2585,42.7509,-73.6189,
2586,35.6757,-97.4949,
2587,42.0259,-93.6516,
2588,39.7528,-84.1744,"Dishwasher,Garbage Disposal,Refrigerator"
2589,42.0259,-93.6516,
2590,41.2562,-96.0404,
2591,40.4738,-86.1409,
2592,36.2528,-116.0181,Refrigerator
2593,30.3054,-97.7497,
2594,44.9235,-93.4704,
2595,48.2469,-101.3017,
2596,29.7714,-95.4343,"Parking,Pool"
2597,39.1649,-76.7156,
2598,42.0259,-93.6516,Dishwasher
2599,47.616,-122.3275,
2600,38.8562,-104.772,
2601,34.9674,-78.945,
2602,40.8623,-84.5874,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2603,33.8056,-118.1696,"Dishwasher,Refrigerator"
2604,45.6558,-122.5888,
2605,47.0758,-122.3959,"Dishwasher,Refrigerator"
2606,48.2469,-101.3017,
2607,42.0259,-93.6516,
2608,45.2066,-123.2167,
2609,42.8587,-73.9562,
2610,38.6274,-90.304,Parking
2611,29.7714,-95.4343,"Parking,Pool"
2612,37.7599,-122.4379,
2613,40.722,-74.0644,
2614,34.0372,-118.2972,
2615,40.7766,-74.3914,"Gym,Pool"
2616,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2617,33.7848,-84.3922,
2618,40.1145,-88.2723,"Dishwasher,Patio/Deck"
2619,33.9531,-118.3454,
2620,44.0559,-121.3041,
2621,39.0017,-77.0353,
2622,46.8013,-100.7562,
2623,47.616,-122.3275,
2624,41.8625,-87.6825,Dishwasher
2625,38.3622,-121.9712,
2626,40.4448,-79.9725,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
2627,32.9239,-96.8765,
2628,40.7061,-111.9048,
2629,30.0532,-95.2033,"Dishwasher,Patio/Deck,Refrigerator"
2630,33.9649,-84.5107,
2631,32.833,-83.6723,"Dishwasher,Parking,Pool,Refrigerator"
2632,48.2469,-101.3017,
2633,48.2469,-101.3017,
2634,48.2469,-101.3017,
2635,35.5119,-97.5026,
2636,45.6658,-111.1159,
2637,47.616,-122.3275,
2638,30.5118,-97.6873,"Dishwasher,Parking,Pool"
2639,46.8608,-96.8096,
2640,42.0259,-93.6516,
2641,47.5988,-122.1507,
2642,47.791,-122.2177,"Gym,Pool"
2643,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2644,44.8144,-93.1655,
2645,34.1656,-118.3916,
2646,47.616,-122.3275,
2647,30.3054,-97.7497,
2648,41.8625,-87.6825,Patio/Deck
2649,33.7416,-84.2614,
2650,38.9148,-104.7713,"Parking,Patio/Deck,Storage"
2651,40.0054,-75.1415,
2652,38.8562,-104.772,"Dishwasher,Parking,Pool,Refrigerator"
2653,41.2562,-96.0404,"Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator"
2654,39.1366,-84.4337,"Gym,Parking,Pool"
2655,39.0744,-94.5521,
2656,46.599,-120.5572,
2657,41.2562,-96.0404,
2658,35.9695,-83.981,
2659,34.678,-92.7603,
2660,42.7199,-84.5731,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
2661,40.2057,-85.4,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2662,32.833,-83.6723,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator"
2663,29.7714,-95.4343,
2664,29.7714,-95.4343,"Gym,Pool"
2665,30.4973,-97.8276,
2666,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2667,38.7864,-77.6563,
2668,40.7985,-77.8612,
2669,39.4944,-77.4535,
2670,39.4944,-77.4535,
2671,33.7848,-84.3922,
2672,39.736,-104.9819,
2673,37.1223,-76.4484,"Parking,Storage"
2674,41.8625,-87.6825,
2675,33.8323,-117.9079,
2676,40.8861,-74.4847,
2677,40.7061,-111.9048,
2678,36.8892,-76.2382,
2679,32.275,-95.3017,"Patio/Deck,Pool"
2680,37.2737,-79.9668,"Parking,Refrigerator"
2681,40.3663,-74.6688,Parking
2682,39.0744,-94.5521,Parking
2683,40.8342,-73.9735,"Gym,Pool"
2684,32.8212,-96.7853,
2685,33.7848,-84.3922,
2686,45.4922,-122.8578,
2687,39.0744,-94.5521,Patio/Deck
2688,36.0346,-78.869,
2689,35.6757,-97.4949,Parking
2690,36.3317,-82.3837,
2691,42.4164,-71.0059,
2692,39.5902,-74.3541,"Parking,Pool"
2693,39.5902,-74.3541,"Parking,Pool"
2694,45.1748,-93.3109,"Dishwasher,Elevator,Parking,Pool,Refrigerator"
2695,34.1517,-118.3651,
2696,35.9966,-78.8991,"Parking,Pool"
2697,34.164,-118.4984,
2698,34.092,-117.8844,
2699,29.4624,-98.5253,"Dishwasher,Parking,Pool,Refrigerator"
2700,32.722,-97.083,"Parking,Pool"
2701,47.9179,-97.0658,
2702,30.3054,-97.7497,"Dishwasher,Elevator,Internet Access,Parking,Pool,Refrigerator"
2703,39.0744,-94.5521,
2704,38.8516,-76.8871,
2705,35.6714,-79.1694,Parking
2706,41.2562,-96.0404,
2707,39.2608,-77.278,"Parking,Washer Dryer"
2708,29.4624,-98.5253,Dishwasher
2709,32.8524,-97.0886,"Gym,Pool"
2710,43.6046,-116.2475,
2711,42.9384,-87.9971,
2712,43.5329,-96.7265,
2713,42.0259,-93.6516,"Cable or Satellite,Dishwasher,Internet Access,Parking,Refrigerator"
2714,34.0372,-118.2972,
2715,33.8056,-118.1696,
2716,41.0133,-74.3321,"Clubhouse,Gym,Pool"
2717,40.4969,-86.9659,"Dishwasher,Garbage Disposal,Refrigerator"
2718,30.3054,-97.7497,
2719,29.7714,-95.4343,
2720,38.8391,-76.9175,Parking
2721,38.9148,-104.7713,
2722,40.3613,-86.9005,"Dishwasher,Parking,Refrigerator"
2723,41.4794,-81.5609,
2724,43.0724,-89.4003,"Dishwasher,Parking,Refrigerator"
2725,38.9148,-104.7713,
2726,44.9379,-93.6693,
2727,36.116,-95.9281,
2728,33.9612,-81.1134,
2729,30.0294,-93.8359,
2730,47.9179,-97.0658,
2731,35.0673,-92.3808,"Dishwasher,Garbage Disposal,Parking,Refrigerator"
2732,34.0372,-118.2972,
2733,41.4501,-81.9235,
2734,42.0259,-93.6516,Parking
2735,41.8625,-87.6825,Dishwasher
2736,34.1132,-117.6615,
2737,32.8212,-96.7853,
2738,35.471,-97.5299,
2739,36.3188,-86.6973,
2740,32.8212,-96.7853,
2741,47.8441,-122.1991,
2742,35.0462,-85.2352,"Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator"
2743,48.2469,-101.3017,
2744,43.0735,-88.0172,
2745,43.7815,-88.4411,"Parking,Storage"
2746,40.722,-74.0644,
2747,40.722,-74.0644,
2748,44.0559,-121.3041,
2749,33.8323,-117.9079,
2750,25.933,-80.2624,Refrigerator
2751,41.2562,-96.0404,
2752,37.6322,-77.5452,Parking
2753,36.0913,-79.2861,Parking
2754,38.7999,-77.1072,"Parking,Pool"
2755,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2756,41.8625,-87.6825,
2757,30.3054,-97.7497,"Dishwasher,Parking,Pool"
2758,35.6217,-97.4702,"Gym,Parking,Pool"
2759,34.0372,-118.2972,
2760,32.8212,-96.7853,
2761,44.8653,-93.4749,"Dishwasher,Parking,Pool"
2762,30.3054,-97.7497,
2763,39.842,-75.0295,Parking
2764,35.1628,-85.2135,
2765,45.5091,-122.6449,
2766,38.8391,-76.9175,Parking
2767,38.8391,-76.9175,Parking
2768,35.823,-78.6438,
2769,34.1332,-118.3636,Refrigerator
2770,37.7904,-122.2151,
